,date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time,event_timestamp
157,2016-10-26,CR2180000,1817.0,282-524-0037,AA0102,34736.0,0.0,PS,AGENT,SHARON,14:06:23,14:19:22,00:12:59,2022-05-08 14:13:30.489688
158,2016-10-26,CR2180332,2910.0,914-445-0614,AA0205,34737.0,0.0,NW,AGENT,TOVA,16:43:40,16:45:40,00:02:00,2022-05-04 06:12:39.489688
159,2016-10-25,CR2178177,4331.0,309-705-8191,AA0203,34738.0,1.0,PS,AGENT,AVIDAN,13:00:59,13:21:27,00:20:28,2022-05-05 05:21:28.489688
160,2016-10-25,CR2178679,10076.0,460-699-6534,AA0109,34739.0,1.0,PS,AGENT,IDIT,09:04:58,09:06:28,00:01:30,2022-05-03 06:19:24.489688
161,2016-10-24,CR2174890,4725.0,482-772-4418,AA0214,34740.0,2.0,PS,AGENT,MIKI,10:56:57,11:12:25,00:15:28,2022-05-06 08:36:29.489688
162,2016-10-21,CR2170541,3662.0,281-629-5554,AA0201,34742.0,2.0,PS,AGENT,MORIAH,12:57:16,13:13:42,00:16:26,2022-05-02 23:11:34.489688
163,2016-10-21,CR2171050,2555.0,199-851-3200,AA0105,34743.0,0.0,PS,AGENT,ZOHARI,15:50:19,15:58:12,00:07:53,2022-05-02 04:15:52.489688
164,2016-10-21,CR2173390,2212.0,513-799-2738,AA0209,34745.0,0.0,PS,AGENT,MIKI,10:26:06,10:45:38,00:19:32,2022-05-05 08:31:11.489688
165,2016-10-20,CR2169725,2752.0,508-743-2107,AA0201,34746.0,2.0,PS,AGENT,MICHAL,16:29:36,16:47:28,00:17:52,2022-05-06 17:35:44.489688
166,2016-10-19,CR2168738,4673.0,978-603-5427,AA0213,34747.0,0.0,PS,AGENT,DORIT,12:47:42,12:50:52,00:03:10,2022-05-10 11:26:21.489688
167,2016-10-18,CR2165723,694.0,343-180-6235,AA0101,34748.0,0.0,NW,AGENT,BASCH,11:57:37,12:02:57,00:05:20,2022-05-09 20:37:48.489688
168,2016-10-18,CR2166137,7011.0,991-353-6868,AA0115,34749.0,1.0,PS,AGENT,ZOHARI,11:05:37,11:20:32,00:14:55,2022-05-03 19:47:12.489688
169,2016-10-17,CR2163506,285.0,762-058-5335,AA0214,34750.0,2.0,PS,AGENT,IDIT,12:21:22,12:37:22,00:16:00,2022-05-02 23:32:08.489688
170,2016-10-17,CR2165000,13190.0,617-175-3681,AA0213,34751.0,2.0,PS,AGENT,AVIDAN,09:57:14,10:09:26,00:12:12,2022-05-03 06:17:28.489688
171,2016-10-17,CR2165064,83.0,212-031-4727,AA0105,34752.0,2.0,PS,AGENT,DORIT,09:20:36,09:33:16,00:12:40,2022-05-05 04:51:06.489688
172,2016-10-14,CR2161157,4105.0,523-666-3502,AA0103,34753.0,2.0,PS,AGENT,STEREN,16:48:15,17:03:15,00:15:00,2022-05-09 07:32:14.489688
173,2016-10-13,CR2159872,1743.0,336-306-0723,AA0110,34754.0,0.0,PS,AGENT,YIFAT,14:37:09,14:42:12,00:05:03,2022-05-07 12:54:15.489688
174,2016-10-11,CR2155555,2645.0,331-868-8475,AA0109,34757.0,0.0,NW,AGENT,MIKI,14:27:38,14:44:15,00:16:37,2022-04-30 17:14:31.489688
175,2016-10-06,CR2150432,3201.0,214-736-2773,AA0209,34759.0,2.0,NE,AGENT,TOVA,15:36:35,15:37:35,00:01:00,2022-05-01 00:37:19.489688
176,2016-10-06,CR2149617,2167.0,212-260-8145,AA0115,34760.0,0.0,NW,AGENT,BASCH,09:04:15,09:24:11,00:19:56,2022-05-04 18:03:52.489688
177,2016-10-05,CR2148694,1682.0,978-204-4837,AA0215,34761.0,0.0,NE,AGENT,ANAT,11:46:27,11:53:15,00:06:48,2022-05-09 03:30:15.489688
178,2016-10-04,CR2144993,4288.0,199-730-9100,AA0101,34762.0,1.0,PS,AGENT,GILI,11:37:23,11:50:30,00:13:07,2022-05-05 20:26:34.489688
179,2016-10-04,CR2145445,417.0,212-127-8460,AA0112,34763.0,1.0,TT,AGENT,MIKI,10:47:19,10:56:47,00:09:28,2022-05-08 18:21:08.489688
180,2016-10-04,CR2146294,2593.0,212-810-5117,AA0107,34764.0,0.0,TT,AGENT,ANAT,14:53:45,15:09:32,00:15:47,2022-05-06 02:35:11.489688
181,2016-10-03,CR2143247,2426.0,238-681-7126,AA0201,34765.0,0.0,PS,AGENT,GILI,11:35:41,11:42:41,00:07:00,2022-05-05 10:23:24.489688
182,2016-10-03,CR2143958,1683.0,506-209-1631,AA0115,34766.0,2.0,PS,AGENT,KAZAV,13:25:17,13:38:00,00:12:43,2022-05-02 21:59:03.489688
183,2016-09-29,CR2139139,4508.0,768-344-4042,AA0209,34768.0,0.0,PS,AGENT,KAZAV,11:39:40,11:55:58,00:16:18,2022-05-04 19:04:17.489688
184,2016-09-28,CR2135857,6886.0,401-509-2345,AA0209,34769.0,2.0,PS,AGENT,KAZAV,13:05:07,13:15:03,00:09:56,2022-05-02 13:15:46.489688
185,2016-09-27,CR2132926,2968.0,808-268-7264,AA0101,34770.0,0.0,PS,AGENT,GILI,10:17:18,10:21:44,00:04:26,2022-05-01 00:47:17.489688
186,2016-09-23,CR2128341,5402.0,236-437-1490,AA0101,34771.0,2.0,PS,AGENT,YIFAT,15:05:55,15:09:31,00:03:36,2022-05-03 00:39:12.489688
187,2016-09-23,CR2128660,4199.0,611-090-7828,AA0104,34772.0,2.0,PS,AGENT,YITZ,09:45:39,09:46:51,00:01:12,2022-05-10 21:01:10.489688
188,2016-09-23,CR2128020,4628.0,212-096-9270,AA0109,34775.0,0.0,PS,AGENT,DORIT,16:39:50,16:56:37,00:16:47,2022-05-07 20:30:31.489688
189,2016-09-23,CR2129490,10389.0,727-324-6761,AA0210,34776.0,2.0,PS,AGENT,MICHAL,11:27:43,11:45:23,00:17:40,2022-05-05 00:36:31.489688
190,2016-09-21,CR2123242,4554.0,268-769-0486,AA0201,34780.0,2.0,PS,AGENT,DORIT,10:49:11,11:04:49,00:15:38,2022-05-03 11:01:51.489688
191,2016-09-20,CR2120933,2780.0,982-119-1893,AA0109,34781.0,0.0,PS,AGENT,TOVA,15:21:36,15:25:33,00:03:57,2022-05-03 10:42:44.489688
192,2016-09-20,CR2121068,1927.0,315-195-4833,AA0115,34782.0,0.0,PS,AGENT,IDIT,12:18:32,12:23:10,00:04:38,2022-05-08 01:50:38.489688
193,2016-09-19,CR2119586,4582.0,882-794-8678,AA0215,34784.0,0.0,NW,AGENT,MORIAH,13:54:50,14:07:10,00:12:20,2022-05-07 18:58:50.489688
194,2016-09-19,CR2119043,4387.0,392-537-8507,AA0105,34785.0,2.0,PS,AGENT,ANAT,12:41:20,12:47:25,00:06:05,2022-05-07 14:15:30.489688
195,2016-09-16,CR2116017,3800.0,171-180-8290,AA0109,34786.0,0.0,NW,AGENT,AVIDAN,12:00:51,12:09:24,00:08:33,2022-05-09 22:36:12.489688
196,2016-09-16,CR2116445,11409.0,803-600-1604,AA0201,34787.0,2.0,PS,AGENT,YITZ,11:59:33,12:05:47,00:06:14,2022-05-08 16:06:49.489688
197,2016-09-16,CR2115603,945.0,192-086-9822,AA0204,34788.0,0.0,NW,AGENT,MIKI,10:36:42,10:49:04,00:12:22,2022-05-10 13:40:33.489688
198,2016-09-15,CR2114332,2674.0,313-973-2876,AA0203,34789.0,0.0,PS,AGENT,IDIT,12:32:08,12:43:59,00:11:51,2022-05-08 16:45:50.489688
199,2016-09-14,CR2112683,3471.0,212-266-7906,AA0210,34790.0,2.0,PS,AGENT,IDIT,13:59:20,13:59:44,00:00:24,2022-05-09 08:54:43.489688
200,2016-09-14,CR2112898,1564.0,661-447-4205,AA0215,34791.0,0.0,PS,AGENT,AVIDAN,16:42:48,16:49:41,00:06:53,2022-05-03 07:37:59.489688
201,2016-09-13,CR2108413,1349.0,681-243-3561,AA0214,34792.0,0.0,PS,AGENT,DORIT,09:49:21,10:05:33,00:16:12,2022-05-04 22:46:18.489688
202,2016-09-12,CR2106689,1286.0,567-845-8514,AA0209,34793.0,2.0,PS,AGENT,TOVA,10:13:34,10:23:39,00:10:05,2022-04-30 22:12:55.489688
203,2016-09-09,CR2103814,1186.0,203-536-8848,AA0214,34794.0,2.0,PS,AGENT,YIFAT,16:48:16,16:49:41,00:01:25,2022-05-07 16:05:38.489688
204,2016-09-08,CR2101414,51.0,193-754-1578,AA0101,34795.0,0.0,NW,AGENT,SHARON,15:12:09,15:20:49,00:08:40,2022-05-06 09:25:20.489688
205,2016-09-07,CR2098991,5801.0,125-631-4840,AA0104,34797.0,2.0,PS,AGENT,GELBER,10:26:19,10:41:18,00:14:59,2022-04-30 23:20:46.489688
206,2016-09-06,CR2096360,2329.0,444-910-8715,AA0214,34799.0,0.0,PS,AGENT,NAAMA,15:39:49,15:59:52,00:20:03,2022-05-10 03:18:40.489688
207,2016-09-06,CR2097924,3620.0,658-087-8204,AA0210,34800.0,2.0,PS,AGENT,BENSION,12:31:47,12:32:59,00:01:12,2022-05-07 02:07:38.489688
208,2016-09-06,CR2096586,86.0,212-302-5046,AA0214,34801.0,0.0,PS,AGENT,TOVA,14:22:05,14:31:18,00:09:13,2022-05-10 05:03:53.489688
209,2016-09-01,CR2092735,3244.0,541-529-7166,AA0106,34802.0,0.0,NW,AGENT,KAZAV,14:28:30,14:36:07,00:07:37,2022-05-02 04:08:04.489688
210,2016-08-31,CR2090464,1318.0,314-746-4338,AA0209,34804.0,1.0,PS,AGENT,DORIT,15:19:26,15:37:44,00:18:18,2022-05-02 17:59:54.489688
211,2016-08-29,CR2086513,144.0,207-015-7372,AA0101,34805.0,2.0,PS,AGENT,MORIAH,13:10:09,13:15:57,00:05:48,2022-05-01 06:27:46.489688
212,2016-08-29,CR2085827,3737.0,389-267-0322,AA0115,34806.0,2.0,PS,AGENT,AVNI,15:03:41,15:03:55,00:00:14,2022-05-08 06:39:06.489688
213,2016-08-29,CR2086741,2623.0,647-864-2181,AA0215,34807.0,1.0,PS,AGENT,BASCH,11:37:16,11:54:29,00:17:13,2022-05-06 23:56:51.489688
214,2016-08-29,CR2085142,1930.0,719-748-5017,AA0204,34808.0,0.0,PS,AGENT,SHARON,10:56:02,11:11:32,00:15:30,2022-05-03 21:50:39.489688
215,2016-08-26,CR2084172,548.0,716-337-2086,AA0210,34809.0,0.0,PS,AGENT,IDIT,14:46:03,14:46:40,00:00:37,2022-05-10 00:05:41.489688
216,2016-08-26,CR2083554,1583.0,212-119-8291,AA0203,34810.0,1.0,PS,AGENT,STEREN,14:35:34,14:44:51,00:09:17,2022-05-01 22:40:11.489688
217,2016-08-25,CR2079552,1958.0,285-927-8795,AA0109,34811.0,0.0,NW,AGENT,IDIT,16:27:20,16:42:22,00:15:02,2022-05-04 03:59:06.489688
218,2016-08-25,CR2082015,3275.0,554-290-3106,AA0106,34812.0,0.0,NE,AGENT,ZOHARI,16:23:44,16:27:12,00:03:28,2022-05-06 02:49:51.489688
219,2016-08-25,CR2082032,814.0,484-928-7263,AA0205,34814.0,1.0,PS,AGENT,SHARON,12:40:32,13:00:15,00:19:43,2022-05-07 12:27:35.489688
220,2016-08-24,CR2079409,4584.0,665-118-6190,AA0209,34815.0,0.0,PS,AGENT,TOVA,11:40:46,11:41:12,00:00:26,2022-05-06 22:24:36.489688
221,2016-08-24,CR2080894,2938.0,926-451-9819,AA0204,34816.0,0.0,NW,AGENT,YIFAT,16:19:30,16:35:21,00:15:51,2022-05-07 11:28:00.489688
222,2016-08-23,CR2074496,4567.0,315-967-5696,AA0205,34818.0,0.0,PS,AGENT,KAZAV,10:55:47,10:56:58,00:01:11,2022-05-02 21:21:30.489688
223,2016-08-23,CR2074342,9675.0,781-705-9449,AA0110,34820.0,2.0,PS,AGENT,KAZAV,13:11:26,13:12:08,00:00:42,2022-05-01 20:52:50.489688
224,2016-08-19,CR2072511,757.0,617-755-6768,AA0107,34822.0,2.0,TT,AGENT,AVNI,13:12:35,13:25:32,00:12:57,2022-05-07 20:58:51.489688
225,2016-08-19,CR2072231,2463.0,483-951-2085,AA0105,34823.0,1.0,PS,AGENT,TOVA,09:29:17,09:32:32,00:03:15,2022-05-03 18:21:31.489688
226,2016-08-18,CR2071163,3039.0,978-763-0248,AA0111,34824.0,1.0,TT,AGENT,DORIT,11:35:40,11:53:25,00:17:45,2022-05-09 19:03:55.489688
227,2016-08-18,CR2070783,4462.0,212-162-5784,AA0105,34825.0,0.0,NW,AGENT,STEREN,10:55:42,11:12:14,00:16:32,2022-05-06 09:00:53.489688
228,2016-08-18,CR2069704,390.0,211-771-4957,AA0109,34826.0,2.0,PS,AGENT,AVNI,15:48:45,15:52:33,00:03:48,2022-05-08 07:02:09.489688
229,2016-08-18,CR2069950,2115.0,413-532-7903,AA0115,34827.0,0.0,PS,AGENT,YITZ,11:31:50,11:33:45,00:01:55,2022-04-30 02:31:56.489688
230,2016-08-17,CR2068569,3639.0,658-504-6037,AA0113,34828.0,2.0,PS,AGENT,YIFAT,11:45:06,12:03:07,00:18:01,2022-05-04 13:22:59.489688
231,2016-08-16,CR2067327,2676.0,508-377-1627,AA0106,34829.0,2.0,PS,AGENT,AVNI,16:07:26,16:17:35,00:10:09,2022-05-07 16:38:56.489688
232,2016-08-15,CR2064724,2411.0,631-071-0243,AA0110,34830.0,0.0,PS,AGENT,AVNI,14:11:29,14:24:07,00:12:38,2022-05-01 05:59:48.489688
233,2016-08-15,CR2064692,941.0,450-152-6310,AA0110,34831.0,2.0,PS,AGENT,KAZAV,12:37:55,12:47:44,00:09:49,2022-05-05 21:17:55.489688
234,2016-08-15,CR2063516,5606.0,808-626-9008,AA0204,34832.0,0.0,PS,AGENT,MICHAL,15:20:33,15:40:19,00:19:46,2022-05-02 15:19:06.489688
235,2016-08-12,CR2060519,3796.0,113-395-0996,AA0216,34834.0,0.0,IN,AGENT,YIFAT,12:57:26,13:13:52,00:16:26,2022-05-07 14:29:11.489688
236,2016-08-12,CR2061856,2762.0,431-662-8446,AA0204,34835.0,1.0,PS,AGENT,AVIDAN,15:08:34,15:22:38,00:14:04,2022-05-07 09:05:44.489688
237,2016-08-10,CR2056848,3811.0,905-075-9356,AA0103,34838.0,2.0,PS,AGENT,MIKI,12:49:35,13:01:37,00:12:02,2022-05-07 22:32:42.489688
238,2016-08-10,CR2056992,2013.0,212-837-7058,AA0202,34839.0,0.0,NW,AGENT,IDIT,11:58:43,12:05:57,00:07:14,2022-05-10 14:24:06.489688
239,2016-08-05,CR2047954,2435.0,867-806-2184,AA0109,34841.0,1.0,PS,AGENT,NAAMA,09:34:34,09:48:29,00:13:55,2022-05-05 09:55:01.489688
240,2016-08-04,CR2045688,2152.0,286-593-2095,AA0202,34842.0,1.0,PS,AGENT,DORIT,15:32:48,15:47:05,00:14:17,2022-04-30 02:47:36.489688
241,2016-08-01,CR2039841,12810.0,839-062-8974,AA0102,34843.0,0.0,PS,AGENT,IDIT,10:55:57,11:10:42,00:14:45,2022-04-30 16:06:04.489688
242,2016-08-01,CR2039139,2614.0,306-816-8179,AA0202,34844.0,0.0,PS,AGENT,ANAT,15:58:59,16:10:45,00:11:46,2022-05-06 12:09:12.489688
243,2016-07-29,CR2038296,258.0,679-001-2022,AA0214,34846.0,2.0,PS,AGENT,GILI,09:09:17,09:25:11,00:15:54,2022-05-03 23:23:26.489688
244,2016-07-29,CR2037380,3092.0,617-783-7171,AA0215,34847.0,0.0,NE,AGENT,NAAMA,13:42:32,13:50:16,00:07:44,2022-05-09 06:35:49.489688
245,2016-07-28,CR2034291,93.0,388-389-6102,AA0103,34848.0,1.0,PS,AGENT,AVIDAN,10:59:07,11:00:43,00:01:36,2022-05-08 12:07:17.489688
246,2016-07-28,CR2034506,708.0,716-709-7766,AA0111,34849.0,1.0,TT,AGENT,NO_SERVER,14:07:52,14:09:52,00:02:00,2022-05-05 01:50:50.489688
247,2016-07-27,CR2032806,3519.0,223-993-8335,AA0214,34850.0,0.0,NE,AGENT,ANAT,16:30:15,16:46:17,00:16:02,2022-05-07 06:31:28.489688
248,2016-07-26,CR2031161,1388.0,821-599-1366,AA0215,34851.0,0.0,NE,AGENT,ANAT,12:36:11,12:48:46,00:12:35,2022-05-08 06:05:13.489688
249,2016-07-22,CR2026058,442.0,212-490-3508,AA0213,34852.0,2.0,NE,AGENT,MORIAH,11:19:42,11:31:46,00:12:04,2022-05-01 18:09:19.489688
250,2016-07-21,CR2024168,1194.0,627-553-7032,AA0205,34853.0,0.0,PS,AGENT,MIKI,11:12:06,11:20:05,00:07:59,2022-05-01 04:29:21.489688
251,2016-07-21,CR2023663,2261.0,400-686-0553,AA0204,34854.0,0.0,PS,AGENT,MORIAH,10:37:48,10:49:43,00:11:55,2022-04-30 20:04:02.489688
252,2016-07-20,CR2021587,180.0,313-346-5449,AA0106,34855.0,0.0,PS,AGENT,BASCH,15:14:52,15:24:40,00:09:48,2022-05-10 00:16:38.489688
253,2016-07-19,CR2018989,1244.0,212-825-2848,AA0110,34858.0,2.0,PS,AGENT,STEREN,09:56:40,10:16:11,00:19:31,2022-05-07 06:23:41.489688
254,2016-07-15,CR2014249,4166.0,212-958-0128,AA0109,34862.0,0.0,PS,AGENT,NO_SERVER,13:21:56,13:41:28,00:19:32,2022-05-09 08:39:58.489688
255,2016-07-14,CR2012547,2187.0,939-060-0924,AA0109,34863.0,0.0,NE,AGENT,TOVA,16:38:17,16:50:20,00:12:03,2022-05-04 15:58:33.489688
256,2016-07-14,CR2013557,5204.0,490-684-3724,AA0209,34864.0,1.0,PS,AGENT,STEREN,13:43:07,13:43:22,00:00:15,2022-05-03 14:53:13.489688
257,2016-07-13,CR2009862,3904.0,619-439-1402,AA0214,34865.0,0.0,NW,AGENT,AVNI,12:53:17,13:08:09,00:14:52,2022-05-07 23:00:42.489688
258,2016-07-13,CR2011312,2425.0,589-152-4476,AA0113,34866.0,0.0,PS,AGENT,TOVA,13:40:21,13:42:29,00:02:08,2022-05-06 18:37:21.489688
259,2016-07-13,CR2010338,1556.0,579-041-9190,AA0110,34867.0,1.0,PS,AGENT,YITZ,13:58:25,14:06:17,00:07:52,2022-05-02 15:17:06.489688
260,2016-07-11,CR2006103,1044.0,952-856-0595,AA0204,34869.0,0.0,NE,AGENT,ELI,12:02:59,12:11:58,00:08:59,2022-04-30 13:29:56.489688
261,2016-07-11,CR2006404,2060.0,474-417-3444,AA0104,34870.0,2.0,PS,AGENT,KAZAV,10:45:15,10:52:56,00:07:41,2022-05-10 04:08:32.489688
262,2016-07-08,CR2004050,71.0,365-143-7361,AA0205,34871.0,2.0,PS,AGENT,STEREN,13:14:14,13:20:38,00:06:24,2022-05-02 06:37:55.489688
263,2016-07-08,CR2004639,336.0,236-061-6362,AA0101,34872.0,0.0,PS,AGENT,BASCH,12:23:46,12:27:21,00:03:35,2022-05-08 22:47:08.489688
264,2016-07-08,CR2004696,1533.0,978-803-8181,AA0106,34873.0,2.0,PS,AGENT,MIKI,09:27:31,09:40:40,00:13:09,2022-05-08 10:06:12.489688
265,2016-07-07,CR2001591,212.0,195-225-2296,AA0204,34874.0,0.0,PS,AGENT,MIKI,11:54:31,12:09:39,00:15:08,2022-05-02 19:55:45.489688
266,2016-07-07,CR2001838,2823.0,865-444-1244,AA0203,34875.0,0.0,NE,AGENT,ZOHARI,13:10:17,13:15:46,00:05:29,2022-04-30 19:48:53.489688
267,2016-07-06,CR2000885,2073.0,247-735-9431,AA0203,34876.0,2.0,PS,AGENT,TOVA,14:56:03,15:01:55,00:05:52,2022-05-09 14:46:07.489688
268,2016-07-05,CR1998263,2862.0,533-129-6610,AA0202,34877.0,2.0,PS,AGENT,KAZAV,10:50:53,10:57:45,00:06:52,2022-05-05 19:32:22.489688
269,2016-07-05,CR1998512,4324.0,631-758-8027,AA0109,34878.0,2.0,PS,AGENT,AVNI,15:44:43,15:59:37,00:14:54,2022-04-30 01:06:47.489688
270,2016-07-05,CR1997877,4151.0,155-584-9707,AA0104,34880.0,2.0,PS,AGENT,IDIT,14:24:56,14:35:00,00:10:04,2022-05-06 20:39:21.489688
271,2016-07-01,CR1993824,1934.0,950-579-8422,AA0105,34882.0,2.0,PS,AGENT,MICHAL,14:36:56,14:48:48,00:11:52,2022-05-06 02:24:54.489688
272,2016-06-30,CR1993252,2305.0,363-953-7042,AA0205,34884.0,0.0,NW,AGENT,MICHAL,12:27:04,12:40:08,00:13:04,2022-05-02 20:42:07.489688
273,2016-06-29,CR1990472,2139.0,447-353-2701,AA0205,34885.0,0.0,PS,AGENT,AVIDAN,12:15:10,12:21:12,00:06:02,2022-05-06 22:32:00.489688
274,2016-06-28,CR1987912,4019.0,828-072-2911,AA0203,34886.0,0.0,PS,AGENT,DORIT,09:08:59,09:12:48,00:03:49,2022-05-01 18:49:47.489688
275,2016-06-28,CR1988564,9933.0,294-421-5763,AA0209,34887.0,2.0,PS,AGENT,MORIAH,12:53:20,13:01:37,00:08:17,2022-04-30 03:54:48.489688
276,2016-06-28,CR1988095,1337.0,169-473-4872,AA0106,34889.0,2.0,NE,AGENT,ZOHARI,14:12:44,14:29:22,00:16:38,2022-05-02 14:45:00.489688
277,2016-06-27,CR1987559,2667.0,617-960-2229,AA0101,34890.0,0.0,PS,AGENT,YITZ,12:48:14,12:53:15,00:05:01,2022-05-06 03:39:13.489688
278,2016-06-24,CR1985155,4744.0,933-111-6777,AA0104,34892.0,2.0,PS,AGENT,STEREN,15:35:12,15:49:55,00:14:43,2022-04-30 10:01:47.489688
279,2016-06-24,CR1984699,4245.0,803-746-5011,AA0110,34893.0,0.0,PS,AGENT,IDIT,13:00:10,13:02:08,00:01:58,2022-05-06 07:15:33.489688
280,2016-06-24,CR1985183,1722.0,967-821-6599,AA0103,34894.0,2.0,PS,AGENT,MIKI,12:44:06,12:50:11,00:06:05,2022-05-06 05:47:41.489688
281,2016-06-24,CR1983474,11638.0,664-141-6865,AA0209,34895.0,1.0,PS,AGENT,SHARON,13:59:38,14:07:51,00:08:13,2022-05-04 06:34:32.489688
282,2016-06-22,CR1980078,3900.0,842-358-6629,AA0213,34896.0,1.0,PS,AGENT,BENSION,16:11:31,16:13:10,00:01:39,2022-05-09 06:18:29.489688
283,2016-06-22,CR1980335,4768.0,212-035-2517,AA0206,34897.0,0.0,PS,AGENT,YITZ,15:57:01,16:12:17,00:15:16,2022-05-06 20:44:11.489688
284,2016-06-21,CR1977855,4076.0,940-095-4698,AA0102,34898.0,0.0,NW,AGENT,MIKI,13:07:55,13:09:35,00:01:40,2022-05-10 23:07:47.489688
285,2016-06-21,CR1977295,6114.0,712-161-2640,AA0102,34900.0,2.0,PS,AGENT,YIFAT,16:32:51,16:38:28,00:05:37,2022-05-09 18:24:25.489688
286,2016-06-21,CR1978303,2097.0,537-977-3438,AA0109,34901.0,2.0,PS,AGENT,MIKI,11:30:03,11:45:55,00:15:52,2022-05-07 09:41:04.489688
287,2016-06-21,CR1977721,5384.0,423-641-3733,AA0213,34902.0,2.0,PS,AGENT,IDIT,11:50:40,11:58:30,00:07:50,2022-05-03 16:18:25.489688
288,2016-06-20,CR1976891,80.0,914-011-1365,AA0101,34903.0,0.0,PS,AGENT,STEREN,11:22:58,11:41:25,00:18:27,2022-05-04 14:07:00.489688
289,2016-06-20,CR1976455,1565.0,864-378-9618,AA0107,34904.0,1.0,TT,AGENT,NO_SERVER,12:46:34,12:57:10,00:10:36,2022-05-07 20:31:07.489688
290,2016-06-20,CR1976452,2450.0,500-614-0078,AA0213,34905.0,0.0,PS,AGENT,IDIT,10:02:08,10:11:01,00:08:53,2022-05-01 17:42:38.489688
291,2016-06-20,CR1976797,2947.0,504-629-5371,AA0202,34907.0,0.0,PS,AGENT,ANAT,10:57:53,11:04:16,00:06:23,2022-05-02 05:02:49.489688
292,2016-06-17,CR1973642,318.0,379-721-8570,AA0104,34908.0,1.0,PS,AGENT,MIKI,12:47:34,12:58:45,00:11:11,2022-05-10 07:49:46.489688
293,2016-06-17,CR1973400,4695.0,316-065-9578,AA0106,34909.0,2.0,PS,AGENT,TOVA,09:45:08,10:05:04,00:19:56,2022-04-30 13:08:04.489688
294,2016-06-17,CR1973369,2428.0,401-229-5507,AA0102,34910.0,2.0,PS,AGENT,YIFAT,16:12:27,16:25:32,00:13:05,2022-05-04 18:36:49.489688
295,2016-06-16,CR1972195,4529.0,652-722-6771,AA0112,34911.0,0.0,TT,AGENT,DARMON,13:41:18,13:56:31,00:15:13,2022-04-30 09:44:38.489688
296,2016-06-16,CR1972714,7435.0,257-894-6219,AA0210,34912.0,2.0,PS,AGENT,AVIDAN,09:12:01,09:32:50,00:20:49,2022-05-03 04:42:57.489688
297,2016-06-16,CR1972167,4161.0,138-313-3688,AA0110,34914.0,0.0,PS,AGENT,AVNI,14:33:36,14:53:43,00:20:07,2022-05-04 15:15:48.489688
298,2016-06-15,CR1970480,2635.0,363-890-7536,AA0109,34915.0,2.0,PS,AGENT,TOVA,12:33:46,12:52:56,00:19:10,2022-05-02 14:13:24.489688
299,2016-06-14,CR1967993,1278.0,791-770-0561,AA0103,34916.0,0.0,PS,AGENT,MIKI,10:03:09,10:15:06,00:11:57,2022-05-03 06:20:58.489688
300,2016-06-11,CR1964505,2981.0,969-695-4188,AA0213,34918.0,0.0,PS,AGENT,MICHAL,16:15:07,16:26:01,00:10:54,2022-05-06 05:34:47.489688
301,2016-06-08,CR1959100,645.0,955-510-5845,AA0215,34920.0,2.0,NE,AGENT,ZOHARI,16:07:03,16:14:46,00:07:43,2022-05-08 00:22:18.489688
302,2016-06-08,CR1959566,443.0,212-728-0370,AA0204,34921.0,2.0,PS,AGENT,DORIT,09:58:44,10:01:11,00:02:27,2022-05-07 04:19:22.489688
303,2016-06-07,CR1958451,4553.0,212-221-5503,AA0110,34922.0,2.0,NE,AGENT,TOVA,15:52:02,16:01:03,00:09:01,2022-05-08 02:30:22.489688
304,2016-06-07,CR1959041,4628.0,212-096-9270,AA0203,34923.0,1.0,PS,AGENT,MORIAH,09:51:49,10:04:08,00:12:19,2022-05-09 13:13:43.489688
305,2016-06-06,CR1955199,4956.0,984-024-9840,AA0107,34924.0,0.0,TT,AGENT,MIKI,16:43:29,16:56:17,00:12:48,2022-05-05 17:59:55.489688
306,2016-06-06,CR1955520,2326.0,647-579-4206,AA0202,34925.0,2.0,NE,AGENT,ELI,10:52:25,10:58:28,00:06:03,2022-05-02 12:58:33.489688
307,2016-06-06,CR1956058,366.0,212-737-2197,AA0103,34926.0,1.0,PS,AGENT,DORIT,14:57:32,15:15:41,00:18:09,2022-05-06 20:33:45.489688
308,2016-06-06,CR1956709,4781.0,617-249-2579,AA0214,34927.0,0.0,NW,AGENT,MICHAL,12:35:02,12:41:20,00:06:18,2022-05-08 00:30:26.489688
309,2016-06-06,CR1956180,4488.0,630-827-2663,AA0213,34929.0,0.0,NE,AGENT,ZOHARI,09:42:37,09:59:02,00:16:25,2022-05-08 17:57:58.489688
310,2016-06-06,CR1956158,1998.0,531-350-8408,AA0209,34930.0,1.0,PS,AGENT,KAZAV,10:05:06,10:18:41,00:13:35,2022-05-08 04:22:22.489688
311,2016-06-04,CR1953512,765.0,617-158-7656,AA0214,34931.0,0.0,NW,AGENT,YITZ,16:33:26,16:47:18,00:13:52,2022-04-30 18:58:26.489688
312,2016-05-31,CR1948061,1578.0,774-258-9143,AA0206,34935.0,0.0,PS,AGENT,BASCH,11:23:43,11:32:21,00:08:38,2022-05-07 01:43:31.489688
313,2016-05-31,CR1946988,5224.0,586-243-4486,AA0105,34936.0,0.0,NW,AGENT,YITZ,09:11:43,09:17:23,00:05:40,2022-05-09 07:14:07.489688
