,loan_id,funded_amount,funded_date,duration_years,duration_months,10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,building_class_category,tax_class_at_present,building_class_at_present,address_1,address_2,zip_code,city,state,total_units,land_square_feet,gross_square_feet,tax_class_at_time_of_sale,event_timestamp
77,LL0000200,5775000.0,2016-04-06,30,360,1.76,3.354,0.03354,25463.97,44,4654585.18,5963250.0,investment property,Kai,Bryson,Avila,326-68-6887,326-855-9232,GM,4,13 CONDOS - ELEVATOR APARTMENTS,2,R4,145 WEST 11,3,10101,New York City,NY,1,,,2,2022-05-08 07:21:38.227404
78,LL0001206,5643000.0,2012-08-21,30,360,1.8,3.394,0.03394,25006.88,88,3442394.89,5897450.0,commerical property,Brielle,Kinsley,Harrison,409-62-4064,750-661-4664,Managing Director,13,04 TAX CLASS 1 CONDOS,1C,R6,22 GRAMERCY PARK SOUTH,2,10170,New York City,NY,1,,,1,2022-05-06 23:02:45.227404
79,LL0000664,5808000.0,2018-10-14,30,360,3.15,4.744,0.04744,30276.28,14,5384132.14,5890200.0,investment property,Rachel,Julianna,Fox,309-53-2805,972-682-8589,Doctor,15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,18 GRAMERCY PARK SOUTH,3,10090,New York City,NY,1,,,2,2022-05-07 06:10:30.227404
80,LL0001280,5841000.0,2018-12-09,30,360,2.85,4.444,0.04444,29401.45,12,5488182.55,5860400.0,commerical property,Walker,Erik,Miles,888-64-1773,920-114-3793,physician,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,155 EAST 79TH   STREET,5,10260,New York City,NY,1,,,2,2022-05-05 22:41:07.227404
81,LL0001471,5709000.0,2012-08-10,30,360,1.65,3.244,0.03244,24827.13,88,3524212.31,5844000.0,commerical property,Dallas,Messiah,Weiss,284-80-4254,779-277-3780,Regional Vice President,10,43 CONDO OFFICE BUILDINGS,4,RB,305 EAST 47TH   STREET,2,10060,New York City,NY,1,,,4,2022-05-02 09:27:12.227404
82,LL0001408,5709000.0,2016-02-28,30,360,1.76,3.354,0.03354,25172.96,46,4551044.0,5839150.0,commerical property,Liberty,Helena,Whitaker,743-84-2222,686-216-7591,Sr. Vice President - Retirement Plans,13,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,R8,339 GREENWICH STREET,1,10128,New York City,NY,1,,,2,2022-05-06 10:03:57.227404
83,LL0000668,5544000.0,2015-08-11,30,360,2.15,3.745,0.03744,25656.26,52,4209874.65,5804200.0,investment property,Zariah,Imani,Drake,978-49-9635,903-987-8861,Physician,5,43 CONDO OFFICE BUILDINGS,4,RB,55 EAST 59TH   STREET,12,10175,New York City,NY,1,,,4,2022-05-02 10:20:02.227404
84,LL0001333,5610000.0,2017-04-07,30,360,2.3822,3.977,0.03977,26708.66,32,4755322.75,5779950.0,investment property,Leon,Maximiliano,Allison,553-66-8361,806-298-1964,Provider,2,13 CONDOS - ELEVATOR APARTMENTS,2,R4,944 PARK AVENUE,14,10021,New York City,NY,1,,,2,2022-04-30 11:05:48.227404
85,LL0001687,5544000.0,2019-01-20,30,360,2.79,4.385,0.04384,27709.81,11,5239192.06,5741300.0,commerical property,Easton,Lincoln,Whitmore,565-55-5455,889-027-5571,Physician,12,31 COMMERCIAL VACANT LAND,4,V1,189 MONTAGUE STREET,5,10163,New York City,NY,1,10000.0,0.0,4,2022-05-01 18:46:29.227404
86,LL0001460,5478000.0,2012-06-26,30,360,1.66,3.255,0.03255,23855.64,90,3330992.64,5735250.0,investment property,Miguel,Edward,Stone,704-86-4705,930-165-1091,"VP, Business and Legal Affairs",16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,155 EAST 79TH STREET,2,10025,New York City,NY,1,,,2,2022-05-08 22:52:21.227404
87,LL0000509,5511000.0,2015-03-16,30,360,2.1,3.695,0.03694,25347.5,57,4066192.69,5718600.0,commerical property,Anthony,Aiden,Corey,639-59-2036,985-961-7606,Portfolio Manager,4,14 RENTALS - 4-10 UNIT,2B,S9,292 ATLANTIC AVENUE,3,10003,New York City,NY,8,3200.0,7500.0,2,2022-05-02 23:21:17.227404
88,LL0000249,5511000.0,2018-09-19,30,360,3.08,4.675,0.04674,28496.07,15,5083558.94,5714450.0,investment property,Dalton,Cruz,Vazquez,873-91-6374,418-049-9547,Owner,9,08 RENTALS - ELEVATOR APARTMENTS,2,D9,35 PINEAPPLE STREET,14,10034,New York City,NY,15,2545.0,11842.0,2,2022-05-01 22:55:10.227404
89,LL0001500,5544000.0,2013-05-27,30,360,2.01,3.605,0.03604,25218.0,79,3551777.92,5664500.0,commerical property,Ryleigh,Kate,Cunningham,724-62-0952,248-747-2217,President,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,147 WAVERLY PLACE,9,10039,New York City,NY,1,,,2,2022-05-05 08:58:02.227404
90,LL0001445,5412000.0,2016-03-20,30,360,1.88,3.475,0.03475,24226.84,45,4321792.39,5661100.0,investment property,Donovan,Pablo,Edmondson,416-30-6450,284-653-6416,Vice President,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,17 EAST 12TH   STREET,8,10176,New York City,NY,1,,,2,2022-05-05 12:20:14.227404
91,LL0001157,5412000.0,2015-05-08,30,360,2.16,3.755,0.03755,25079.17,55,4032645.48,5616950.0,investment property,Abigail,Isabella,Christian,166-87-2742,893-509-9313,Managing Director,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,65 WEST 13TH   STREET,10B/C,10101,New York City,NY,1,,,2,2022-05-04 22:19:12.227404
92,LL0000971,5478000.0,2012-07-09,30,360,1.53,3.125,0.03125,23466.41,89,3389489.75,5614600.0,home,Erick,Romeo,Marlow,902-77-6815,454-237-3754,Branch Owner,2,43 CONDO OFFICE BUILDINGS,4,RB,29 EAST 10TH   STREET,7,10176,New York City,NY,1,,,4,2022-05-03 22:25:15.227404
93,LL0000472,5478000.0,2017-02-01,30,360,2.4699,4.064,0.04064,26355.33,35,4555563.32,5591200.0,home,Leonardo,Elias,Patterson,100-48-3476,780-416-6544,President,8,13 CONDOS - ELEVATOR APARTMENTS,2,R4,21 EAST 66TH STREET,11,10055,New York City,NY,1,,,2,2022-05-01 14:19:03.227404
94,LL0000532,5445000.0,2012-10-14,30,360,1.69,3.285,0.03285,23801.7,86,3398053.42,5576750.0,investment property,Gabrielle,Sienna,Berry,382-40-8949,295-670-6155,General Manager,7,13 CONDOS - ELEVATOR APARTMENTS,2,R4,515 PARK AVENUE,18,10159,New York City,NY,1,,,2,2022-05-02 10:43:07.227404
95,LL0001108,5412000.0,2016-05-25,30,360,1.87,3.465,0.03465,24196.69,43,4371542.51,5537800.0,commerical property,Mabel,Lillie,Cameron,927-32-5555,633-243-5889,President,18,13 CONDOS - ELEVATOR APARTMENTS,2,R4,170 EAST END AVENUE,10C/D,10038,New York City,NY,1,,,2,2022-05-04 22:39:00.227404
96,LL0000459,5346000.0,2012-11-03,15,180,1.75,3.045,0.03045,37034.31,85,2198084.02,5536750.0,investment property,Weston,Micah,Wetzel,419-18-2105,543-379-8399,Wholesale Loan Ops Manager/SVP,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,12 EAST 13TH STREET,5,10158,New York City,NY,1,,,2,2022-04-30 06:28:33.227404
97,LL0000284,5445000.0,2018-09-13,30,360,2.97,4.565,0.04565,27799.71,15,5028004.39,5528750.0,investment property,Matteo,Kaden,Mueller,843-89-8451,419-367-5651,Vice President,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,17 EAST 12TH STREET,7,10022,New York City,NY,1,,,2,2022-05-02 21:59:18.227404
98,LL0001642,5214000.0,2013-07-25,30,360,2.61,4.205,0.04205,25512.57,77,3249531.82,5511550.0,commerical property,Elliana,Raelyn,Santiago,954-33-5929,851-503-2301,CEO,6,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,17 EAST 12TH   STREET,6,10261,New York City,NY,1,,,2,2022-05-06 15:21:54.227404
99,LL0001191,5478000.0,2019-09-11,30,360,1.75,3.345,0.03345,24127.15,3,5405618.54,5483600.0,commerical property,Skyla,Carter,Wall,312-15-1961,966-193-9111,Vice president,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,235 WEST 71ST   STREET,7,10178,New York City,NY,1,,,2,2022-05-08 06:27:25.227404
100,LL0001293,5346000.0,2013-12-20,30,360,2.89,4.485,0.04485,27039.77,72,3399136.53,5456150.0,home,Jack,Luke,Parham,101-54-0427,357-032-9313,Senior Vice President,15,14 RENTALS - 4-10 UNIT,2A,S3,574 ATLANTIC AVENUE,3,10114,New York City,NY,4,1800.0,5200.0,2,2022-05-03 00:43:38.227404
101,LL0001653,5412000.0,2017-09-16,15,180,2.2023,3.497,0.03497,38681.47,27,4367600.3,5453850.0,investment property,Bryce,Gage,Cloud,945-22-4251,937-258-7957,Mortgage Banker,12,13 CONDOS - ELEVATOR APARTMENTS,2,R4,235 WEST 71ST STREET,4,10040,New York City,NY,1,,,2,2022-05-06 03:41:05.227404
102,LL0000078,5313000.0,2013-07-24,30,360,2.61,4.205,0.04205,25996.99,77,3311231.8,5430600.0,home,Clayton,Griffin,Cabrera,411-70-9247,756-454-8345,OWNER,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,17 EAST 12TH   STREET,5,10155,New York City,NY,1,,,2,2022-05-09 05:44:21.227404
103,LL0000648,5412000.0,2019-09-14,30,360,1.9,3.495,0.03495,24287.2,3,5339138.41,5417450.0,investment property,Antonio,Kaiden,Hodges,138-10-0214,385-217-9873,Regional VP,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,17 EAST 12TH   STREET,2,10155,New York City,NY,1,,,2,2022-05-04 23:52:34.227404
104,LL0000823,5181000.0,2016-04-06,30,360,1.76,3.355,0.03355,22847.69,44,4175701.83,5369250.0,investment property,Cooper,Chase,Bennett,777-44-0120,674-297-5861,director,12,13 CONDOS - ELEVATOR APARTMENTS,2,R4,MERCER STREET,3,10009,New York City,NY,1,,,2,2022-05-07 05:21:34.227404
105,LL0000988,5049000.0,2012-12-04,30,360,1.62,3.215,0.03215,21876.7,84,3211357.5,5358200.0,investment property,Kimber,Mia,Camacho,662-77-8040,926-279-0874,COO,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,17 EAST 12TH STREET,4,10017,New York City,NY,1,,,2,2022-05-05 10:11:40.227404
106,LL0000634,5049000.0,2013-02-27,30,360,1.91,3.505,0.03505,22686.36,82,3188718.43,5353950.0,commerical property,Bryson,Cesar,Goodman,224-88-7443,250-547-5647,Operations manager,13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,66 EAST 11TH   STREET,1,10106,New York City,NY,1,,,2,2022-05-03 03:09:30.227404
107,LL0000614,5148000.0,2015-11-13,15,180,2.28,3.575,0.03575,36992.05,49,3335389.54,5343500.0,home,Juan,Roman,Call,264-99-3991,702-792-5253,Chief Technology Officer,5,07 RENTALS - WALKUP APARTMENTS,2,C7,509 HINSDALE STREET,21,10055,New York City,NY,25,5000.0,18000.0,2,2022-05-02 21:46:48.227404
108,LL0001328,5181000.0,2014-01-11,30,360,2.88,4.475,0.04475,26174.46,71,3322613.25,5290050.0,home,Eduardo,Nehemiah,Eller,970-72-6349,281-881-6739,Director,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,17 EAST 12TH STREET,3,10090,New York City,NY,1,,,2,2022-05-05 19:04:05.227404
109,LL0000659,5082000.0,2015-09-08,30,360,2.2,3.795,0.03795,23665.49,51,3875060.02,5280800.0,commerical property,Justin,Ryder,Thurston,951-82-1046,894-825-6348,Pilot,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,56 WALKER STREET,1,10119,New York City,NY,1,,,2,2022-05-06 20:55:18.227404
110,LL0000114,5148000.0,2013-01-24,30,360,1.88,3.475,0.03475,23045.04,83,3235261.78,5274650.0,investment property,Elijah,Brooks,Franklin,632-89-5169,667-513-6675,Svp,15,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,123 SULLIVAN STREET,6,10169,New York City,NY,1,,,2,2022-05-05 04:52:30.227404
111,LL0001707,5049000.0,2019-04-26,30,360,2.51,4.105,0.04105,24411.33,8,4853709.34,5241500.0,investment property,Joanna,Kelsey,Nunez,641-69-5782,312-168-9112,Registered Nurse,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,52 LISPENARD STREET,2,10022,New York City,NY,1,,,2,2022-05-07 06:15:35.227404
112,LL0001272,5049000.0,2012-04-26,30,360,1.98,3.575,0.03575,22884.17,92,2943656.0,5189300.0,home,Emily,Gwendolyn,Garcia,366-48-1076,752-512-2988,Medical Director,5,07 RENTALS - WALKUP APARTMENTS,2B,C1,185 PROSPECT PARK WEST,9,10110,New York City,NY,9,2642.0,6506.0,2,2022-05-08 03:31:03.227404
113,LL0001291,4851000.0,2017-09-11,30,360,2.1306,3.726,0.03726,22399.73,27,4246207.42,5073100.0,investment property,Kylie,Madison,Bailey,454-95-6147,381-631-0918,Director,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,37 EAST 12TH   STREET,6,10030,New York City,NY,1,,,2,2022-05-10 23:36:00.227404
114,LL0001178,4917000.0,2012-03-10,30,360,2.04,3.635,0.03635,22451.73,93,2828989.43,5059650.0,home,Jasmine,Elizabeth,Ramos,706-66-9866,477-993-5449,Vice President West Coast Sales,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,15 LEONARD STREET,6,10027,New York City,NY,1,,,2,2022-05-10 12:20:51.227404
115,LL0000641,4917000.0,2018-12-10,15,180,2.85,4.145,0.04145,36728.77,12,4476254.74,5056350.0,commerical property,Quinn,Desmond,Dawson,971-12-0728,296-870-4326,Cal State Northridge,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,78 IRVING PLACE,5,10010,New York City,NY,1,,,2,2022-05-07 13:03:56.227404
116,LL0001441,4785000.0,2015-08-04,30,360,2.23,3.825,0.03825,22364.21,52,3622060.97,5045550.0,home,Grace,Madelynn,Thompson,435-73-6286,303-132-2647,VP of Deepwater  Operations,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,60 WARREN STREET,3,10021,New York City,NY,1,,,2,2022-05-09 08:19:23.227404
117,LL0001574,4785000.0,2016-09-07,30,360,1.5391,3.134,0.03134,20521.2,39,3984673.03,5025550.0,investment property,Michael,Ethan,Wilson,911-33-3914,893-369-6004,underwriter,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,78 IRVING PLACE,4,10107,New York City,NY,1,,,2,2022-05-07 04:28:06.227404
118,LL0000361,4884000.0,2019-04-20,30,360,2.57,4.165,0.04165,23783.93,8,4693728.52,5016800.0,commerical property,Beckett,Jasper,Lawrence,808-79-5651,590-518-9534,Executive,7,07 RENTALS - WALKUP APARTMENTS,2B,C1,81 PIERREPONT STREET,6,10022,New York City,NY,8,2382.0,6569.0,2,2022-04-30 03:32:57.227404
119,LL0000735,4752000.0,2015-07-27,30,360,2.23,3.825,0.03825,22209.98,53,3574871.26,5012950.0,home,Cecelia,Regina,Mckenzie,146-17-3059,661-249-5919,Attorney,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,37 EAST 12TH STREET,5,10031,New York City,NY,1,,,2,2022-05-08 03:34:29.227404
120,LL0000383,4851000.0,2017-09-16,30,360,2.2023,3.797,0.03797,22595.31,27,4240926.7,5012850.0,commerical property,Kenneth,Mark,Bradley,374-07-1682,931-690-8470,Loan Officer,4,13 CONDOS - ELEVATOR APARTMENTS,2,R4,155 WEST 11TH STREET,10C,10041,New York City,NY,1,,,2,2022-05-01 17:07:59.227404
121,LL0000851,4818000.0,2017-02-02,30,360,2.4737,4.069,0.04069,23193.94,34,4029406.11,4991150.0,commerical property,Corbin,Finn,Solis,779-85-4802,665-758-2770,Director of Engineering,17,13 CONDOS - ELEVATOR APARTMENTS,2,R4,275 WEST 10TH STREET,10C,10026,New York City,NY,1,,,2,2022-05-04 08:56:05.227404
122,LL0000528,4719000.0,2016-12-13,15,180,2.4713,3.767,0.03767,34357.44,36,3482132.15,4954700.0,home,Grayson,Sebastian,Borden,624-43-0847,325-348-7349,physician,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,37 EAST 12TH STREET,3,10113,New York City,NY,1,,,2,2022-05-08 17:28:18.227404
123,LL0001300,4587000.0,2014-07-20,15,180,2.5,3.795,0.03795,33460.19,65,2412087.55,4866550.0,home,Tanner,Ronan,Sherrill,467-22-4988,331-627-5658,Controllers,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,53 GREENE STREET,3,10128,New York City,NY,1,,,2,2022-05-07 04:04:33.227404
124,LL0001013,4719000.0,2018-08-10,30,360,2.87,4.465,0.04465,23812.44,16,4338000.92,4864450.0,commerical property,Marissa,Lennon,Holloway,390-77-1033,742-879-4921,Staff anesthetist,6,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,37 EAST 12TH   STREET,4,10122,New York City,NY,1,,,2,2022-05-02 10:20:22.227404
125,LL0000588,4719000.0,2018-09-20,30,360,3.07,4.665,0.04665,24375.34,15,4353369.84,4862400.0,investment property,Diana,Christina,Beck,996-77-9199,370-818-5553,Physician,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,56 WALKER STREET,4,10166,New York City,NY,1,,,2,2022-05-06 18:51:20.227404
126,LL0000334,4785000.0,2016-09-22,30,360,1.6183,3.214,0.03214,20730.2,39,3976522.31,4844800.0,investment property,Owen,Ezekiel,Lemon,113-39-0022,867-071-5818,Associate,13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,78 IRVING PLACE,2,10018,New York City,NY,1,,,2,2022-05-05 12:51:30.227404
127,LL0001114,4560000.0,2014-10-11,15,180,2.31,3.605,0.03605,32834.28,62,2524274.73,4835400.0,home,Lillian,Harlow,Lewis,995-90-6881,277-129-7906,Owner,5,13 CONDOS - ELEVATOR APARTMENTS,2,R4,199 MOTT STREET,7,10031,New York City,NY,1,,,2,2022-05-02 23:00:01.227404
128,LL0000437,4686000.0,2019-09-23,30,360,1.72,3.315,0.03315,20561.31,3,4624316.07,4811000.0,home,Santiago,Rhett,Garner,739-90-7614,348-829-1435,Project Manager,12,07 RENTALS - WALKUP APARTMENTS,2B,C7,336 FLATBUSH AVENUE,8,10158,New York City,NY,9,2700.0,13108.0,2,2022-05-07 07:57:30.227404
129,LL0000460,4554000.0,2016-08-24,30,360,1.5611,3.157,0.03157,19587.6,40,3770496.12,4795250.0,investment property,Johnny,Angelo,Bradford,710-66-5315,968-522-7866,Head of Operations,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,78 IRVING PLACE,3,10159,New York City,NY,1,,,2,2022-05-01 08:32:38.227404
130,LL0000897,4521000.0,2015-03-18,30,360,1.93,3.526,0.03525,20364.45,57,3360226.09,4788500.0,home,Alejandro,Grant,Stephens,181-75-5015,535-670-4095,Partner,7,07 RENTALS - WALKUP APARTMENTS,2,C1,677 VANDERBILT AVENUE,16,10002,New York City,NY,16,3000.0,8952.0,2,2022-05-06 16:13:14.227404
131,LL0000238,4488000.0,2013-09-11,30,360,2.93,4.526,0.04526,22809.42,75,2777293.3,4783150.0,investment property,Isabella,Ava,Byrd,693-78-2610,756-612-1476,Financial Advisor/Partner,14,13 CONDOS - ELEVATOR APARTMENTS,2,R4,141 EAST 88TH   STREET,11F,10167,New York City,NY,1,,,2,2022-05-01 06:00:24.227404
132,LL0000368,4488000.0,2014-08-06,30,360,2.49,4.086,0.04086,21649.51,64,3102431.37,4766700.0,commerical property,Hope,Allie,Morrison,462-51-0298,301-763-0708,Op Ex Practice Lead-Senior Consultant,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,10 MADISON SQUARE WEST,11F,10281,New York City,NY,1,,,2,2022-05-05 20:14:47.227404
133,LL0000952,4560000.0,2016-08-16,30,360,1.5746,3.17,0.0317,19645.74,40,3774170.21,4741650.0,commerical property,Asher,Nolan,Santiago,301-18-5306,440-617-8699,Captain,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,16 JAY STREET,1,10112,New York City,NY,1,,,2,2022-05-08 02:08:51.227404
134,LL0000415,4512000.0,2016-02-17,15,180,1.81,3.106,0.03105,31387.4,46,3068179.5,4702700.0,investment property,Devin,Zander,Carson,778-51-8691,396-364-8248,Application Sales Manager,11,07 RENTALS - WALKUP APARTMENTS,2,C1,1040 PARK PLACE,23,10161,New York City,NY,23,10500.0,25484.0,2,2022-05-07 16:54:14.227404
135,LL0001046,4455000.0,2013-04-27,30,360,1.7,3.296,0.03296,19501.09,80,2894912.61,4697000.0,home,Myra,Elianna,Christian,636-92-9346,272-955-5839,President,8,07 RENTALS - WALKUP APARTMENTS,2,C1,485 PACIFIC STREET,20,10041,New York City,NY,20,4375.0,13516.0,2,2022-05-06 21:08:52.227404
136,LL0000514,4536000.0,2014-07-23,30,360,2.48,4.076,0.04075,21852.15,65,3115610.53,4695400.0,home,Carmen,Bethany,Cross,249-87-1376,222-461-2114,Chief Medical Officer,4,46 CONDO STORE BUILDINGS,4,RK,61 GREEN STREET,16,10260,New York City,NY,1,0.0,0.0,4,2022-05-07 05:05:55.227404
137,LL0001592,4368000.0,2012-03-09,30,360,2.04,3.636,0.03636,19947.37,93,2512894.21,4690700.0,investment property,Jayleen,Karina,Chang,881-60-5558,565-187-0210,Executive Director,7,14 RENTALS - 4-10 UNIT,2B,S9,715 LORIMER STREET,5,10166,New York City,NY,8,2000.0,6000.0,2,2022-05-09 15:52:01.227404
138,LL0001095,4464000.0,2014-10-21,30,360,2.23,3.826,0.03826,20866.46,62,3170279.33,4678900.0,commerical property,Elias,Zachary,Carbajal,529-54-1734,440-863-2478,VP Administrative Services,9,43 CONDO OFFICE BUILDINGS,4,RB,15 WEST 34TH   STREET,5,10023,New York City,NY,1,,,4,2022-05-02 02:22:11.227404
139,LL0000449,4521000.0,2015-05-20,30,360,2.26,3.856,0.03855,21207.73,55,3354574.76,4665350.0,home,Jacob,Noah,Higgins,776-23-2804,833-875-7669,Managing Director,10,07 RENTALS - WALKUP APARTMENTS,2,C1,215 33RD STREET,23,10162,New York City,NY,24,5000.0,13400.0,2,2022-05-08 05:09:48.227404
140,LL0001060,4440000.0,2018-04-13,30,360,2.82,4.416,0.04416,22275.77,20,3994484.65,4651400.0,home,Jasper,Cayden,Willis,113-46-7455,698-089-7458,CFO,5,13 CONDOS - ELEVATOR APARTMENTS,2,R4,20 EAST END AVENUE,10C,10281,New York City,NY,1,,,2,2022-05-02 11:01:50.227404
141,LL0000861,4389000.0,2012-03-17,15,180,2.31,3.606,0.03606,31605.16,93,1449720.33,4651300.0,home,Marilyn,Thea,Malone,293-40-2368,681-794-1856,President,1,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,R8,259 BOWERY,1,10259,New York City,NY,1,,,2,2022-05-07 16:37:56.227404
142,LL0001598,4389000.0,2012-06-02,30,360,1.47,3.066,0.03066,18660.8,90,2709528.44,4647450.0,home,Jason,Brady,Coughlin,455-77-4720,715-958-0786,Manager,8,07 RENTALS - WALKUP APARTMENTS,2B,C1,161 COLUMBIA HEIGHTS,12,10024,New York City,NY,10,2652.0,5694.0,2,2022-05-04 21:23:19.227404
143,LL0001562,4344000.0,2014-07-25,30,360,2.48,4.076,0.04076,20929.7,65,2983569.29,4623300.0,commerical property,Paul,Amir,Clarke,672-87-5784,844-849-5786,Field Sales Consultant,2,07 RENTALS - WALKUP APARTMENTS,2B,C1,25 PIERREPONT STREET,15,10033,New York City,NY,9,1525.0,6063.0,2,2022-05-03 01:49:43.227404
144,LL0000545,4392000.0,2014-05-27,30,360,2.52,4.116,0.04116,21262.86,67,2967388.57,4614250.0,home,Asher,August,Kearns,860-44-2333,403-075-2685,Surgical tech,8,13 CONDOS - ELEVATOR APARTMENTS,2,R4,31 WEST 21ST   STREET,3,10029,New York City,NY,1,,,2,2022-04-30 19:20:08.227404
145,LL0000741,4464000.0,2012-11-26,30,360,1.66,3.256,0.03256,19442.31,85,2811403.38,4593600.0,investment property,Shiloh,Ariyah,Chase,890-63-3768,399-330-4897,VP Solution Consultant,11,07 RENTALS - WALKUP APARTMENTS,2B,C1,835 CARROLL STREET,9,10002,New York City,NY,9,2125.0,6206.0,2,2022-05-05 19:21:39.227404
146,LL0001211,4521000.0,2016-06-12,30,360,1.64,3.236,0.03235,19638.48,42,3696183.94,4585900.0,investment property,Megan,Harlow,Dennis,424-31-9529,487-254-0526,Nephrologist,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,34 WEST 17TH   STREET,10,10009,New York City,NY,1,,,2,2022-05-05 03:05:09.227404
147,LL0001353,4440000.0,2016-09-04,30,360,1.6024,3.198,0.03198,19196.67,39,3691329.78,4560700.0,home,Miles,Kayden,Mahan,237-00-7328,643-071-8061,Physician,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,21 JAY STREET,2,10013,New York City,NY,1,,,2,2022-05-05 12:52:14.227404
148,LL0001051,4344000.0,2019-03-02,30,360,2.76,4.356,0.04356,21640.3,9,4149237.32,4539250.0,investment property,Katherine,Abigail,Price,648-49-4923,317-937-8722,President,16,13 CONDOS - ELEVATOR APARTMENTS,2,R4,8 WARREN STREET,10,10159,New York City,NY,1,,,2,2022-05-04 01:29:16.227404
149,LL0000610,4536000.0,2019-12-05,30,360,1.8,3.396,0.03395,20103.74,0,4536000.0,4537350.0,commerical property,Scarlett,Macie,Lee,702-27-9652,638-549-0398,Chief Operating Officer,18,13 CONDOS - ELEVATOR APARTMENTS,2,R4,219 WEST 77TH   STREET,11E,10010,New York City,NY,1,,,2,2022-05-04 00:33:40.227404
150,LL0001287,4512000.0,2019-01-14,30,360,2.71,4.306,0.04305,22341.85,11,4266239.67,4529600.0,commerical property,Emerson,Archer,Kirby,306-38-8384,609-683-1874,Director of Sales,1,07 RENTALS - WALKUP APARTMENTS,2A,C2,585 PARK PLACE,6,10022,New York City,NY,6,3930.0,6630.0,2,2022-05-07 13:16:14.227404
151,LL0001563,4257000.0,2015-01-18,30,360,1.83,3.426,0.03426,18940.42,59,3139515.18,4527450.0,commerical property,Luna,Madison,Gonzales,500-22-4184,723-529-9015,Physician,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,56 WALKER STREET,3,10045,New York City,NY,1,,,2,2022-04-30 16:32:30.227404
152,LL0001175,4440000.0,2019-01-10,30,360,2.74,4.336,0.04336,22066.25,11,4197271.25,4517800.0,investment property,Nicolas,Kenneth,Duncan,972-20-2149,932-947-6795,"SVP, Americas",18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,259 BOWERY,3,10168,New York City,NY,1,,,2,2022-05-08 16:48:18.227404
153,LL0001309,4422000.0,2018-03-27,30,360,2.78,4.376,0.04376,22081.0,21,3958298.95,4514250.0,home,Abigail,Amelia,Barnett,116-85-4512,797-105-7010,Divisional Vice President,4,13 CONDOS - ELEVATOR APARTMENTS,2,R4,210 WEST 77TH   STREET,11E,10087,New York City,NY,1,,,2,2022-05-04 01:34:52.227404
154,LL0001571,4272000.0,2015-06-25,30,360,2.4,3.996,0.03996,20385.33,54,3171192.11,4474550.0,home,Eduardo,Clayton,Weber,187-42-6262,466-166-0171,Pilot,11,43 CONDO OFFICE BUILDINGS,4,RB,7 EAST 20TH STREET,2,10001,New York City,NY,1,,,4,2022-05-10 08:22:59.227404
