order_id,account_id,bank_to,account_to,amount,k_symbol,event_timestamp
29773,A00000244,MN,74832015,2190.0,Household Payment,2022-07-18 15:46:20.507116
29774,A00000244,OP,78948193,226.0,,2022-07-16 21:54:53.507116
29775,A00000244,GH,7008588,232.0,Insurance Payment,2022-07-20 21:40:42.507116
29776,A00000246,YZ,8283996,1970.0,Household Payment,2022-07-23 19:59:51.507116
29780,A00000248,AB,15760773,2484.9,Leasing Payment,2022-07-18 10:37:23.507116
29781,A00000249,OP,26255619,5618.0,Household Payment,2022-07-18 12:11:38.507116
29782,A00000249,GH,99770348,1876.0,,2022-07-24 15:35:17.507116
29783,A00000250,WX,24246722,3066.0,Household Payment,2022-07-18 09:06:04.507116
29784,A00000251,AB,92959981,3059.0,Household Payment,2022-07-21 17:47:44.507116
29785,A00000252,CD,91842740,1767.0,Household Payment,2022-07-19 14:42:06.507116
29788,A00000255,WX,88934081,5323.0,Household Payment,2022-07-15 22:34:34.507116
29789,A00000257,ST,61510014,3816.7,Leasing Payment,2022-07-18 02:36:02.507116
29790,A00000257,GH,22533124,14166.0,Household Payment,2022-07-17 20:22:49.507116
29791,A00000258,KL,37360865,3737.0,Household Payment,2022-07-21 01:20:32.507116
29792,A00000259,MN,86616670,297.0,Household Payment,2022-07-25 00:46:05.507116
29793,A00000259,EF,8156723,2857.0,Household Payment,2022-07-17 13:53:53.507116
29794,A00000260,GH,71713226,5247.0,Household Payment,2022-07-17 16:49:21.507116
29795,A00000261,IJ,49824553,2182.0,Household Payment,2022-07-21 01:18:18.507116
29796,A00000261,ST,63415229,371.0,,2022-07-15 16:55:57.507116
29797,A00000263,WX,73582678,6145.0,Household Payment,2022-07-16 07:57:20.507116
29798,A00000264,YZ,19889706,3307.0,Household Payment,2022-07-20 21:49:34.507116
29799,A00000265,EF,28306174,2900.0,Household Payment,2022-07-21 17:59:58.507116
29800,A00000266,WX,96796440,4975.2,Leasing Payment,2022-07-20 01:14:06.507116
29801,A00000267,KL,4520118,3074.0,Household Payment,2022-07-19 09:32:48.507116
29802,A00000268,OP,4418570,3121.0,Household Payment,2022-07-16 01:11:44.507116
29803,A00000269,QR,7832789,456.0,Household Payment,2022-07-22 14:03:33.507116
29804,A00000269,YZ,55865961,1690.0,,2022-07-25 04:44:00.507116
29805,A00000270,QR,95370232,5462.0,Household Payment,2022-07-20 01:29:34.507116
29806,A00000271,QR,67201065,1535.0,Household Payment,2022-07-24 09:46:14.507116
29807,A00000272,IJ,15116119,7454.0,Household Payment,2022-07-21 08:34:21.507116
29808,A00000273,ST,77701490,1320.1,Leasing Payment,2022-07-24 04:05:34.507116
29809,A00000273,OP,80156594,5965.0,Household Payment,2022-07-17 09:24:33.507116
29810,A00000273,EF,85742187,178.0,,2022-07-17 13:10:15.507116
29811,A00000273,YZ,15870309,1836.0,Insurance Payment,2022-07-17 04:52:17.507116
29812,A00000274,ST,91567790,9886.0,Household Payment,2022-07-22 19:43:11.507116
29813,A00000275,CD,46536463,198.0,Household Payment,2022-07-22 03:03:57.507116
29814,A00000275,UV,60457825,2062.0,,2022-07-16 15:58:53.507116
29815,A00000276,AB,22070646,4470.5,Loan Payment,2022-07-18 17:30:18.507116
29816,A00000276,EF,80801391,5212.0,Household Payment,2022-07-24 14:33:22.507116
29817,A00000277,ST,67316442,2682.3,Leasing Payment,2022-07-16 15:19:19.507116
29818,A00000278,IJ,93538832,3362.0,Household Payment,2022-07-22 03:06:41.507116
29819,A00000278,MN,5409831,676.0,Leasing Payment,2022-07-18 06:23:49.507116
29820,A00000279,EF,46485179,624.0,Household Payment,2022-07-22 13:16:27.507116
29821,A00000279,QR,68556356,1380.0,,2022-07-18 04:03:11.507116
29822,A00000280,KL,10603589,3334.0,Household Payment,2022-07-23 18:21:40.507116
29823,A00000280,UV,1495051,4694.0,,2022-07-22 20:54:53.507116
29824,A00000280,QR,42263525,957.0,Leasing Payment,2022-07-19 08:04:16.507116
29825,A00000281,CD,31156671,5578.0,Household Payment,2022-07-21 11:22:21.507116
29826,A00000282,GH,6997305,7531.0,Household Payment,2022-07-25 13:17:34.507116
29827,A00000282,AB,4248011,802.0,,2022-07-17 13:03:44.507116
29828,A00000283,OP,9780645,2802.0,Household Payment,2022-07-23 07:15:36.507116
29829,A00000284,EF,34219330,5629.0,Household Payment,2022-07-21 10:05:26.507116
29830,A00000285,UV,52409064,667.0,Leasing Payment,2022-07-22 03:38:47.507116
29831,A00000286,ST,3664666,9848.0,Household Payment,2022-07-22 13:50:02.507116
29832,A00000287,CD,57389086,772.0,Household Payment,2022-07-25 20:19:19.507116
29833,A00000287,EF,36382317,1572.0,Household Payment,2022-07-23 08:54:28.507116
29834,A00000288,WX,29425543,3257.0,Household Payment,2022-07-22 07:12:30.507116
29835,A00000288,QR,97550320,207.0,Household Payment,2022-07-25 13:21:53.507116
29836,A00000289,AB,78823619,5745.0,Household Payment,2022-07-16 15:29:30.507116
29837,A00000289,OP,72798836,2621.0,,2022-07-22 11:22:23.507116
29838,A00000290,YZ,60961633,2577.0,Loan Payment,2022-07-19 09:55:16.507116
29839,A00000290,UV,10382223,2653.0,Household Payment,2022-07-19 14:43:47.507116
29840,A00000290,IJ,5267882,3274.0,,2022-07-19 19:52:24.507116
29841,A00000291,YZ,46721518,1941.9,Leasing Payment,2022-07-20 02:45:46.507116
29842,A00000291,EF,31507086,62.0,Household Payment,2022-07-15 04:34:22.507116
29843,A00000291,YZ,27026367,12925.0,,2022-07-24 23:25:30.507116
29844,A00000292,KL,722319,1986.0,Household Payment,2022-07-18 16:13:21.507116
29845,A00000293,QR,11480212,1636.0,Household Payment,2022-07-20 17:55:04.507116
29846,A00000293,QR,85708903,845.0,,2022-07-15 23:50:42.507116
29847,A00000293,EF,34143477,1366.0,Insurance Payment,2022-07-16 15:49:55.507116
29848,A00000294,MN,91239595,5842.0,Household Payment,2022-07-21 02:20:15.507116
29849,A00000294,KL,94949411,145.0,,2022-07-21 21:49:16.507116
29850,A00000294,IJ,58432865,430.0,Insurance Payment,2022-07-17 16:32:23.507116
29851,A00000294,UV,58291846,156.0,,2022-07-21 21:39:17.507116
29852,A00000295,AB,78368478,6992.0,Household Payment,2022-07-21 14:35:59.507116
29853,A00000296,AB,63953745,2646.0,Household Payment,2022-07-22 10:33:27.507116
29854,A00000300,YZ,46045607,1628.0,Household Payment,2022-07-23 19:47:47.507116
29855,A00000301,IJ,99728369,1950.0,Household Payment,2022-07-21 08:13:08.507116
29856,A00000302,ST,12600803,3236.0,Household Payment,2022-07-25 20:47:53.507116
29857,A00000303,KL,43664085,3803.0,Household Payment,2022-07-22 19:12:36.507116
29858,A00000303,UV,25709551,3132.0,Loan Payment,2022-07-21 16:17:29.507116
29859,A00000304,AB,27760046,14367.0,Household Payment,2022-07-17 12:28:15.507116
29860,A00000305,ST,77063089,2953.0,Household Payment,2022-07-23 22:27:26.507116
29861,A00000306,IJ,70354622,3657.0,Household Payment,2022-07-25 03:59:46.507116
29862,A00000308,CD,17178321,1284.0,Leasing Payment,2022-07-18 13:55:55.507116
29863,A00000309,UV,74396675,1901.0,Loan Payment,2022-07-18 13:55:27.507116
29865,A00000311,CD,93944477,4777.0,Household Payment,2022-07-21 13:10:28.507116
29866,A00000311,WX,80353498,371.0,,2022-07-25 00:31:03.507116
29867,A00000311,GH,47159934,3375.0,Insurance Payment,2022-07-18 10:04:12.507116
29868,A00000311,YZ,37490087,355.0,,2022-07-24 02:59:05.507116
29869,A00000311,YZ,67794364,422.0,Loan Payment,2022-07-16 18:53:13.507116
29870,A00000312,WX,31189668,7814.0,Household Payment,2022-07-16 16:16:43.507116
29871,A00000313,GH,6982702,2294.0,Household Payment,2022-07-24 14:58:27.507116
29872,A00000314,WX,56231456,2785.0,Loan Payment,2022-07-21 18:58:01.507116
29873,A00000314,KL,99187093,13691.0,Household Payment,2022-07-20 08:20:22.507116
29874,A00000315,MN,6354302,3509.0,Loan Payment,2022-07-15 13:04:04.507116
29875,A00000317,QR,93325268,3068.0,Household Payment,2022-07-21 00:55:16.507116
29876,A00000318,GH,74740838,2858.0,Household Payment,2022-07-16 23:58:37.507116
29877,A00000319,GH,41618597,6149.5,Loan Payment,2022-07-20 05:03:13.507116
29878,A00000319,KL,87909203,1057.0,Household Payment,2022-07-18 20:18:38.507116
29879,A00000319,KL,32717514,2196.0,,2022-07-20 11:13:11.507116
29880,A00000319,AB,559258,416.0,Insurance Payment,2022-07-20 07:09:54.507116
29881,A00000321,UV,44067668,1876.0,Household Payment,2022-07-17 21:43:54.507116
29882,A00000322,ST,4537106,6550.0,Household Payment,2022-07-24 02:50:15.507116
29883,A00000323,GH,65761726,3025.0,Household Payment,2022-07-19 14:21:13.507116
29884,A00000324,OP,83596694,1785.0,Household Payment,2022-07-24 22:28:18.507116
29885,A00000324,KL,19554490,284.0,Household Payment,2022-07-16 20:21:45.507116
29886,A00000325,GH,69376104,2741.0,Household Payment,2022-07-16 23:53:56.507116
29887,A00000326,MN,44978225,1881.0,Household Payment,2022-07-21 20:24:52.507116
29888,A00000326,EF,63815659,1567.0,Household Payment,2022-07-25 11:41:52.507116
29889,A00000327,OP,86823993,3252.0,Household Payment,2022-07-16 06:15:46.507116
29890,A00000327,IJ,47999680,3805.0,,2022-07-22 19:25:36.507116
29891,A00000328,OP,10446250,1287.0,Household Payment,2022-07-15 05:08:32.507116
29892,A00000328,GH,3014916,1145.0,Household Payment,2022-07-18 00:33:46.507116
29893,A00000329,GH,73389369,792.0,Household Payment,2022-07-18 13:22:33.507116
29894,A00000329,UV,23747241,3110.0,,2022-07-17 20:27:37.507116
29895,A00000330,OP,23515820,6908.0,Loan Payment,2022-07-21 10:06:33.507116
29896,A00000331,UV,55443829,3528.0,Household Payment,2022-07-20 22:10:41.507116
29897,A00000332,MN,6061673,2385.0,Household Payment,2022-07-20 16:16:56.507116
29898,A00000333,QR,71807402,1634.0,Household Payment,2022-07-20 05:03:12.507116
29899,A00000333,QR,42206424,72.0,,2022-07-20 01:47:43.507116
29900,A00000333,AB,13184309,292.0,Insurance Payment,2022-07-15 03:19:45.507116
29901,A00000334,IJ,5579948,2374.0,Household Payment,2022-07-24 08:10:58.507116
29902,A00000334,MN,37566691,1168.0,,2022-07-23 12:28:29.507116
29903,A00000335,GH,80065911,2697.0,Household Payment,2022-07-15 12:58:14.507116
29904,A00000336,AB,40453487,4067.0,Household Payment,2022-07-15 20:50:49.507116
29905,A00000338,AB,37576079,2252.0,Household Payment,2022-07-16 19:29:46.507116
29906,A00000339,OP,60226070,7801.2,Loan Payment,2022-07-19 18:01:46.507116
29907,A00000339,WX,52391654,4087.0,Household Payment,2022-07-22 02:20:07.507116
29908,A00000339,IJ,21728092,48.0,,2022-07-17 05:55:31.507116
29909,A00000340,CD,26790029,917.0,Household Payment,2022-07-25 06:16:19.507116
29910,A00000340,YZ,80708729,901.0,Household Payment,2022-07-17 19:36:33.507116
29911,A00000342,KL,44861531,2332.0,Household Payment,2022-07-25 03:39:31.507116
29912,A00000343,QR,15103727,2505.0,Household Payment,2022-07-17 18:50:33.507116
29913,A00000344,WX,47483712,4739.0,Household Payment,2022-07-20 08:24:11.507116
29914,A00000344,CD,77219027,1683.0,Loan Payment,2022-07-21 05:12:59.507116
29915,A00000345,QR,68522327,8819.0,Household Payment,2022-07-25 22:34:06.507116
29916,A00000346,KL,13685655,7875.0,Household Payment,2022-07-24 21:39:41.507116
29917,A00000347,CD,37914210,7801.2,Loan Payment,2022-07-15 22:17:57.507116
29918,A00000349,ST,83005469,4660.0,Household Payment,2022-07-22 02:18:48.507116
29919,A00000349,YZ,66345286,3568.0,Loan Payment,2022-07-22 04:03:44.507116
29920,A00000350,AB,77066629,3791.0,Household Payment,2022-07-18 18:43:56.507116
29921,A00000352,KL,56583434,1992.0,Household Payment,2022-07-18 05:31:12.507116
29922,A00000353,UV,38371622,2687.0,Household Payment,2022-07-17 18:47:22.507116
29923,A00000353,CD,53546470,879.0,Household Payment,2022-07-21 00:29:01.507116
29924,A00000354,UV,38533955,4771.0,Household Payment,2022-07-18 03:35:42.507116
29925,A00000355,WX,5620038,5012.0,Household Payment,2022-07-24 15:50:29.507116
29926,A00000355,GH,28271162,2927.0,,2022-07-24 11:54:08.507116
29927,A00000356,GH,75963014,4188.0,Household Payment,2022-07-16 15:40:38.507116
29928,A00000357,EF,3304052,1788.0,Household Payment,2022-07-22 07:18:48.507116
29929,A00000357,IJ,44572526,280.0,,2022-07-16 23:08:53.507116
29930,A00000358,UV,86354624,532.0,Household Payment,2022-07-25 06:18:29.507116
29931,A00000358,ST,65233623,1434.0,,2022-07-20 02:36:22.507116
29932,A00000358,ST,94764554,27.0,Insurance Payment,2022-07-22 15:31:44.507116
29933,A00000358,ST,94047659,73.0,,2022-07-20 03:08:35.507116
29934,A00000359,UV,86209541,3544.0,Household Payment,2022-07-23 16:31:08.507116
29935,A00000361,YZ,95369791,1941.0,Household Payment,2022-07-15 12:23:21.507116
29936,A00000361,ST,59163767,1388.0,,2022-07-15 23:54:40.507116
29937,A00000362,ST,76221531,6001.0,Household Payment,2022-07-22 23:35:39.507116
29938,A00000362,ST,91743081,292.0,,2022-07-21 11:41:46.507116
29939,A00000362,EF,62852764,68.0,Insurance Payment,2022-07-20 03:03:39.507116
29940,A00000364,ST,39232927,2221.0,Household Payment,2022-07-18 11:55:35.507116
29941,A00000365,YZ,84520810,1766.0,Leasing Payment,2022-07-23 04:30:25.507116
29942,A00000365,QR,34196335,11528.0,Household Payment,2022-07-16 12:53:27.507116
29943,A00000365,QR,93025660,1782.0,,2022-07-20 14:14:53.507116
29944,A00000365,UV,12044257,5.0,Insurance Payment,2022-07-23 20:55:56.507116
29945,A00000365,UV,89672892,9.0,,2022-07-17 09:52:29.507116
29946,A00000366,IJ,75874721,2442.0,Household Payment,2022-07-21 02:51:12.507116
29947,A00000366,YZ,11380994,1914.0,,2022-07-20 12:56:33.507116
29948,A00000366,QR,29283583,836.0,Insurance Payment,2022-07-16 09:23:23.507116
29949,A00000366,ST,68747752,3188.0,,2022-07-19 17:23:50.507116
29950,A00000367,KL,59022962,6384.0,Household Payment,2022-07-16 19:08:34.507116
29951,A00000368,ST,13122338,4381.0,Household Payment,2022-07-24 15:14:45.507116
29952,A00000368,EF,27974027,742.0,,2022-07-25 20:07:44.507116
29953,A00000368,UV,35746020,269.0,Insurance Payment,2022-07-17 03:12:07.507116
29954,A00000368,YZ,33245110,217.0,,2022-07-23 01:11:34.507116
29955,A00000368,UV,35739392,1071.0,Leasing Payment,2022-07-21 12:31:39.507116
29959,A00000370,MN,39040500,215.0,Household Payment,2022-07-20 15:22:23.507116
29960,A00000370,EF,39893967,1188.0,,2022-07-21 17:17:11.507116
29961,A00000370,KL,57786190,672.0,Insurance Payment,2022-07-19 19:22:12.507116
29962,A00000372,ST,65089881,7785.0,Household Payment,2022-07-16 22:20:03.507116
29963,A00000372,MN,83496254,2148.0,,2022-07-15 01:08:07.507116
29964,A00000373,OP,55648291,6452.0,Household Payment,2022-07-24 07:43:51.507116
29965,A00000375,KL,32626718,3824.0,Household Payment,2022-07-20 09:46:04.507116
29966,A00000376,IJ,32540393,7097.0,Household Payment,2022-07-21 04:51:19.507116
29967,A00000378,MN,28203147,3840.2,Loan Payment,2022-07-19 15:56:17.507116
29968,A00000378,KL,6934583,8537.0,Household Payment,2022-07-25 09:22:12.507116
29969,A00000378,AB,85313254,1184.0,,2022-07-20 20:39:03.507116
29970,A00000378,ST,70710897,2.0,Insurance Payment,2022-07-21 21:43:39.507116
29971,A00000378,KL,23140502,4.0,,2022-07-15 06:01:16.507116
29972,A00000379,CD,35418421,1561.0,Household Payment,2022-07-21 12:44:33.507116
29973,A00000379,CD,30392295,434.0,,2022-07-24 03:57:50.507116
29974,A00000379,GH,42905002,177.0,Insurance Payment,2022-07-19 19:39:44.507116
29975,A00000379,IJ,80296814,312.0,,2022-07-22 00:38:42.507116
29979,A00000382,IJ,24703598,2235.0,Household Payment,2022-07-25 17:45:58.507116
29980,A00000382,OP,26432061,27.0,,2022-07-21 18:54:16.507116
29981,A00000382,MN,87132888,14.0,Insurance Payment,2022-07-23 05:38:01.507116
29982,A00000383,EF,90773456,2057.0,Household Payment,2022-07-15 07:48:33.507116
29983,A00000384,MN,48816210,2304.1,Leasing Payment,2022-07-21 08:06:08.507116
29984,A00000385,WX,28537345,2160.0,Household Payment,2022-07-17 20:42:04.507116
29985,A00000385,ST,91164779,31.0,,2022-07-25 05:28:28.507116
29986,A00000385,GH,79315310,121.0,Insurance Payment,2022-07-19 01:52:50.507116
29987,A00000386,CD,39887976,4711.0,Household Payment,2022-07-25 09:01:02.507116
29988,A00000388,CD,48455613,6524.0,Household Payment,2022-07-25 08:06:29.507116
29989,A00000389,KL,8779210,884.0,Household Payment,2022-07-22 13:07:12.507116
29990,A00000389,WX,25948596,3280.0,,2022-07-15 18:18:19.507116
29991,A00000390,YZ,24210876,4977.0,Household Payment,2022-07-19 23:30:59.507116
29992,A00000392,GH,99824958,1407.0,Household Payment,2022-07-20 01:39:07.507116
29993,A00000392,WX,27344715,5663.0,,2022-07-15 18:40:57.507116
29994,A00000393,AB,10808188,302.0,Household Payment,2022-07-23 02:09:52.507116
29995,A00000393,AB,27135431,5920.0,,2022-07-24 09:59:42.507116
30001,A00000395,YZ,55113202,3871.0,Household Payment,2022-07-18 17:24:57.507116
30002,A00000395,GH,73209607,4036.0,,2022-07-22 05:17:24.507116
30003,A00000395,WX,8607322,828.0,Leasing Payment,2022-07-16 02:18:04.507116
30004,A00000396,UV,71221321,5245.0,Household Payment,2022-07-16 04:10:11.507116
30005,A00000396,GH,26179212,68.0,,2022-07-17 21:42:58.507116
30006,A00000396,OP,57553499,308.0,Insurance Payment,2022-07-16 14:30:43.507116
30007,A00000396,YZ,33896279,261.0,,2022-07-23 12:25:43.507116
30008,A00000398,IJ,60894626,1702.0,Household Payment,2022-07-21 05:32:55.507116
30009,A00000399,GH,54855972,3090.5,Leasing Payment,2022-07-17 12:21:57.507116
30010,A00000399,IJ,47246265,6009.0,Household Payment,2022-07-15 06:59:30.507116
30011,A00000400,WX,99955695,6948.0,Household Payment,2022-07-23 09:58:14.507116
30012,A00000401,AB,66742342,3600.0,Household Payment,2022-07-25 06:47:02.507116
30013,A00000401,EF,88922524,1769.0,,2022-07-19 10:04:54.507116
30014,A00000402,YZ,77129357,2083.0,Household Payment,2022-07-19 04:44:39.507116
30015,A00000402,CD,98438930,2211.0,,2022-07-17 20:33:35.507116
30016,A00000403,KL,15987736,2401.0,Household Payment,2022-07-18 16:31:34.507116
30017,A00000404,GH,68393963,1563.0,Household Payment,2022-07-21 06:37:18.507116
30018,A00000404,WX,36616319,3450.0,,2022-07-15 01:41:16.507116
30019,A00000405,EF,24659914,1339.0,Leasing Payment,2022-07-19 18:01:33.507116
30020,A00000405,MN,56718403,9632.0,Household Payment,2022-07-16 15:11:28.507116
30021,A00000405,WX,11276412,1497.0,,2022-07-25 23:06:57.507116
30022,A00000405,KL,1622963,3579.0,Insurance Payment,2022-07-20 02:34:18.507116
30023,A00000406,UV,36316532,1800.0,Household Payment,2022-07-17 21:34:30.507116
30024,A00000406,KL,28461408,264.0,,2022-07-25 03:49:39.507116
30025,A00000407,WX,90311783,5411.0,Household Payment,2022-07-25 15:47:36.507116
30026,A00000407,EF,32662862,14.0,,2022-07-24 11:55:25.507116
30027,A00000408,QR,62073033,5042.0,Household Payment,2022-07-19 22:15:59.507116
30028,A00000409,QR,11262268,6810.0,Household Payment,2022-07-18 19:47:56.507116
30029,A00000410,WX,85225909,3825.0,Household Payment,2022-07-19 11:00:06.507116
30030,A00000411,QR,15704101,8499.0,Household Payment,2022-07-15 17:19:23.507116
30031,A00000412,WX,35379701,8727.0,Household Payment,2022-07-25 21:59:18.507116
30032,A00000413,CD,49738037,2107.0,Household Payment,2022-07-22 14:35:36.507116
30033,A00000414,AB,96403741,7870.0,Household Payment,2022-07-22 02:49:28.507116
30034,A00000415,OP,64789080,8740.0,Household Payment,2022-07-15 19:52:24.507116
30035,A00000416,ST,30481368,982.0,Household Payment,2022-07-25 17:54:16.507116
30036,A00000416,CD,54040610,987.0,Household Payment,2022-07-21 05:38:49.507116
30037,A00000418,MN,92404669,9316.0,Household Payment,2022-07-20 13:53:43.507116
30038,A00000420,KL,49270671,7192.0,Household Payment,2022-07-23 09:05:20.507116
30039,A00000421,YZ,94967096,5571.0,Household Payment,2022-07-23 13:06:50.507116
30040,A00000423,UV,78170078,1942.0,Household Payment,2022-07-20 08:00:12.507116
30041,A00000424,WX,64132481,4591.0,Household Payment,2022-07-19 21:13:31.507116
30042,A00000425,ST,21181220,2390.0,Household Payment,2022-07-16 12:44:31.507116
30043,A00000425,OP,54766887,806.0,,2022-07-15 13:08:45.507116
30044,A00000425,GH,30106497,64.0,Insurance Payment,2022-07-19 08:23:28.507116
30045,A00000426,MN,45444989,4201.2,Loan Payment,2022-07-17 18:17:47.507116
30046,A00000426,AB,9528249,7497.0,Household Payment,2022-07-23 22:24:58.507116
30047,A00000426,GH,34606760,886.0,,2022-07-21 15:14:16.507116
